"city_dev","gender","expenience","university","edu_level","major","expenience_year","company_size","company_type","jobs","train_hours","target","train_hours_scale","expenience_year_new"
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"1000-4999","Pvt Ltd","2",43,0,3.76120011569356,3
0.926,"Other","Has relevent experience","no_enrollment","Masters","STEM",10,"10/49","Other","1",38,0,3.63758615972639,3
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",7,"5000-9999","Pvt Ltd","1",92,0,4.52178857704904,3
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",18,"50-99","Pvt Ltd",">4",39,0,3.66356164612965,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"Other","Pvt Ltd",">4",184,1,5.21493575760899,3
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",21,"Other","Pvt Ltd","4",16,0,2.77258872223978,3
0.878,"Male","No relevent experience","no_enrollment","Graduate","STEM",2,"Other","Pvt Ltd","never",53,0,3.97029191355212,2
0.682,"Male","No relevent experience","enrollment","Graduate","STEM",21,"5000-9999","Pvt Ltd",">4",35,0,3.55534806148941,3
0.682,"Male","No relevent experience","enrollment","Graduate","STEM",1,"Other","Pvt Ltd","1",292,1,5.67675380226828,2
0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM",19,"50-99","Pvt Ltd","never",64,0,4.15888308335967,3
0.91,"Male","No relevent experience","no_enrollment","Primary School","STEM",2,"Other","Pvt Ltd","never",150,0,5.01063529409626,2
0.926,"Other","Has relevent experience","no_enrollment","High School","STEM",14,"50-99","Other","4",70,0,4.24849524204936,3
0.794,"Other","Has relevent experience","no_enrollment","High School","STEM",7,"Other","Pvt Ltd","2",25,0,3.2188758248682,3
0.92,"Other","Has relevent experience","no_enrollment","Masters","Other",5,"5000-9999","Other","1",30,0,3.40119738166216,3
0.55,"Male","Has relevent experience","no_enrollment","Masters","STEM",7,"50-99","Pvt Ltd","1",70,0,4.24849524204936,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"10000+","Pvt Ltd","1",111,1,4.70953020131233,3
0.754,"Male","Has relevent experience","enrollment","Graduate","STEM",12,"Other","Pvt Ltd","2",56,0,4.02535169073515,3
0.624,"Male","Has relevent experience","enrollment","Masters","STEM",3,"500-999","Pvt Ltd","1",55,1,4.00733318523247,2
0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM",8,"50-99","Pvt Ltd","1",37,0,3.61091791264422,3
0.896,"Male","Has relevent experience","no_enrollment","Masters","STEM",18,"Other","Pvt Ltd","1",97,0,4.57471097850338,3
0.91,"Male","Has relevent experience","no_enrollment","Masters","Other",4,"10000+","Pvt Ltd","1",21,0,3.04452243772342,2
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",18,"1000-4999","Pvt Ltd","1",21,0,3.04452243772342,3
0.624,"Male","No relevent experience","enrollment","Graduate","STEM",5,"Other","Pvt Ltd","1",122,1,4.80402104473326,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"50-99","Pvt Ltd","2",15,0,2.70805020110221,3
0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"1000-4999","Pvt Ltd",">4",60,0,4.0943445622221,3
0.92,"Male","Has relevent experience","no_enrollment","High School","STEM",6,"Other","Pvt Ltd","3",41,0,3.71357206670431,3
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",9,"5000-9999","Pvt Ltd","1",21,1,3.04452243772342,3
0.856,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"50-99","Pvt Ltd","1",88,0,4.47733681447821,3
0.624,"Male","Has relevent experience","no_enrollment","Graduate","Other",1,"<10","Pvt Ltd","never",19,1,2.94443897916644,2
0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"<10","Other","1",42,0,3.73766961828337,2
0.884,"Male","No relevent experience","no_enrollment","High School","STEM",11,"Other","Pvt Ltd","never",232,0,5.44673737166631,3
0.493,"Male","Has relevent experience","no_enrollment","Graduate","STEM",8,"<10","Pvt Ltd","1",11,0,2.39789527279837,3
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",14,"10000+","Pvt Ltd","4",166,1,5.11198778835654,3
0.91,"Male","Has relevent experience","enrollment","Graduate","STEM",2,"Other","Pvt Ltd","1",14,0,2.63905732961526,2
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",21,"Other","Pvt Ltd","1",56,0,4.02535169073515,3
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",16,"50-99","Pvt Ltd",">4",40,0,3.68887945411394,3
0.887,"Male","No relevent experience","no_enrollment","Graduate","STEM",3,"Other","Pvt Ltd","1",102,1,4.62497281328427,2
0.725,"Male","No relevent experience","no_enrollment","Primary School","STEM",2,"Other","Pvt Ltd","1",40,1,3.68887945411394,2
0.827,"Male","Has relevent experience","enrollment","High School","STEM",5,"10/49","Pvt Ltd","2",27,0,3.29583686600433,3
0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"500-999","Other","3",141,0,4.94875989037817,3
0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",6,"Other","Pvt Ltd","2",160,1,5.07517381523383,3
0.754,"Other","Has relevent experience","no_enrollment","Graduate","STEM",2,"50-99","Pvt Ltd","1",17,0,2.83321334405622,2
0.689,"Male","Has relevent experience","no_enrollment","Graduate","STEM",19,"Other","Pvt Ltd","never",95,0,4.55387689160054,3
0.682,"Male","No relevent experience","enrollment","Graduate","STEM",2,"Other","Pvt Ltd","never",13,1,2.56494935746154,2
0.92,"Male","No relevent experience","no_enrollment","High School","STEM",2,"Other","Pvt Ltd","never",214,0,5.36597601502185,2
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"Other","Pvt Ltd","4",104,0,4.64439089914137,3
0.802,"Other","Has relevent experience","no_enrollment","Masters","STEM",15,"10000+","Pvt Ltd","3",25,0,3.2188758248682,3
0.896,"Male","No relevent experience","no_enrollment","Graduate","STEM",21,"Other","Pvt Ltd","never",6,0,1.79175946922805,3
0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM",15,"Other","Pvt Ltd",">4",24,0,3.17805383034795,3
0.827,"Male","Has relevent experience","no_enrollment","Masters","STEM",11,"10/49","Pvt Ltd",">4",17,0,2.83321334405622,3
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"50-99","Other","1",322,0,5.77455154554441,3
0.924,"Male","Has relevent experience","enrollment","Graduate","STEM",9,"<10","Other","never",60,0,4.0943445622221,3
0.555,"Male","No relevent experience","enrollment","Graduate","STEM",4,"Other","Pvt Ltd","1",22,0,3.09104245335832,2
0.624,"Male","Has relevent experience","enrollment","Masters","STEM",5,"500-999","Pvt Ltd","2",55,0,4.00733318523247,3
0.895,"Male","Has relevent experience","no_enrollment","Masters","STEM",15,"100-500","Other","1",4,0,1.38629436111989,3
0.698,"Other","No relevent experience","no_enrollment","High School","STEM",3,"Other","Pvt Ltd","never",35,0,3.55534806148941,2
0.624,"Male","Has relevent experience","enrollment","Graduate","STEM",3,"<10","Pvt Ltd","never",66,0,4.18965474202643,2
0.766,"Male","No relevent experience","enrollment","Graduate","STEM",7,"Other","Pvt Ltd","1",54,0,3.98898404656427,3
0.926,"Male","Has relevent experience","enrollment","High School","STEM",9,"50-99","Pvt Ltd","1",7,0,1.94591014905531,3
0.682,"Male","Has relevent experience","no_enrollment","Graduate","STEM",7,"10/49","Pvt Ltd","1",11,0,2.39789527279837,3
0.915,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"Other","Pvt Ltd","2",52,0,3.95124371858143,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2,"50-99","Pvt Ltd","1",12,0,2.484906649788,2
0.479,"Male","No relevent experience","no_enrollment","High School","STEM",21,"<10","Other","1",38,0,3.63758615972639,3
0.92,"Male","No relevent experience","no_enrollment","Graduate","Other",21,"Other","Pvt Ltd",">4",48,0,3.87120101090789,3
0.479,"Male","Has relevent experience","enrollment","Masters","Other",21,"10/49","Other","2",134,0,4.89783979995091,3
0.91,"Other","Has relevent experience","no_enrollment","Graduate","STEM",11,"10000+","Pvt Ltd","1",17,0,2.83321334405622,3
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"Other","Other","1",50,0,3.91202300542815,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",16,"50-99","Pvt Ltd","1",58,0,4.06044301054642,3
0.796,"Other","Has relevent experience","no_enrollment","Graduate","STEM",21,"10000+","Pvt Ltd","2",79,0,4.36944785246702,3
0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"1000-4999","Pvt Ltd",">4",38,0,3.63758615972639,3
0.624,"Male","No relevent experience","enrollment","Graduate","STEM",3,"Other","Pvt Ltd","never",61,1,4.11087386417331,2
0.926,"Male","No relevent experience","enrollment","Graduate","STEM",12,"Other","Pvt Ltd","4",224,0,5.41164605185504,3
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"50-99","Pvt Ltd","1",66,0,4.18965474202643,3
0.939,"Male","No relevent experience","no_enrollment","High School","STEM",2,"100-500","Other","2",16,0,2.77258872223978,2
0.624,"Male","No relevent experience","enrollment","Graduate","STEM",3,"Other","Pvt Ltd","1",22,1,3.09104245335832,2
0.802,"Male","Has relevent experience","enrollment","Graduate","STEM",8,"500-999","Pvt Ltd","1",50,1,3.91202300542815,3
0.926,"Male","Has relevent experience","no_enrollment","High School","STEM",15,"10/49","Pvt Ltd",">4",53,0,3.97029191355212,3
0.698,"Other","No relevent experience","enrollment","High School","STEM",9,"Other","Pvt Ltd","1",62,1,4.12713438504509,3
0.624,"Male","Has relevent experience","enrollment","Graduate","STEM",18,"Other","Pvt Ltd","2",44,1,3.78418963391826,3
0.92,"Male","No relevent experience","no_enrollment","Phd","STEM",15,"100-500","Other","1",9,1,2.19722457733622,3
0.939,"Male","No relevent experience","no_enrollment","High School","STEM",3,"100-500","Pvt Ltd","3",55,0,4.00733318523247,2
0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3,"<10","Other","1",96,0,4.56434819146784,2
0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",9,"Other","Pvt Ltd","2",43,0,3.76120011569356,3
0.924,"Male","Has relevent experience","no_enrollment","Masters","Other",21,"Other","Pvt Ltd",">4",11,0,2.39789527279837,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"1000-4999","Pvt Ltd",">4",56,0,4.02535169073515,3
0.767,"Male","No relevent experience","enrollment","Masters","STEM",9,"100-500","Pvt Ltd","1",206,1,5.32787616878958,3
0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"100-500","Pvt Ltd","2",92,0,4.52178857704904,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"<10","Pvt Ltd",">4",20,0,2.99573227355399,3
0.556,"Male","Has relevent experience","enrollment","Graduate","STEM",7,"1000-4999","Pvt Ltd","1",102,0,4.62497281328427,3
0.727,"Male","Has relevent experience","no_enrollment","Graduate","STEM",20,"Other","Pvt Ltd",">4",37,0,3.61091791264422,3
0.624,"Male","No relevent experience","enrollment","High School","STEM",2,"Other","Pvt Ltd","never",72,0,4.27666611901606,2
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",21,"10000+","Pvt Ltd","1",136,0,4.91265488573605,3
0.899,"Male","No relevent experience","no_enrollment","Graduate","STEM",21,"1000-4999","Other","1",34,0,3.52636052461616,3
0.92,"Male","Has relevent experience","enrollment","Masters","STEM",10,"10/49","Other","1",105,0,4.65396035015752,3
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",18,"Other","Pvt Ltd",">4",22,0,3.09104245335832,3
0.926,"Male","Has relevent experience","enrollment","High School","STEM",4,"100-500","Pvt Ltd","1",92,0,4.52178857704904,2
0.624,"Male","Has relevent experience","enrollment","Graduate","STEM",0,"500-999","Pvt Ltd","1",14,0,2.63905732961526,1
0.91,"Male","No relevent experience","no_enrollment","Graduate","Other",21,"<10","Pvt Ltd",">4",34,0,3.52636052461616,3
0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM",21,"500-999","Pvt Ltd","4",100,0,4.60517018598809,3
0.91,"Male","No relevent experience","no_enrollment","Primary School","STEM",2,"Other","Pvt Ltd","never",14,0,2.63905732961526,2
0.903,"Male","Has relevent experience","no_enrollment","Masters","STEM",6,"Other","Pvt Ltd","1",108,0,4.68213122712422,3
0.624,"Male","No relevent experience","enrollment","Masters","STEM",13,"Other","Pvt Ltd","1",39,1,3.66356164612965,3
0.827,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"50-99","Pvt Ltd",">4",152,0,5.02388052084628,3
0.789,"Male","Has relevent experience","no_enrollment","Graduate","STEM",2,"Other","Pvt Ltd","never",23,1,3.13549421592915,2
0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"10/49","Pvt Ltd",">4",34,0,3.52636052461616,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"100-500","Pvt Ltd","3",155,0,5.04342511691925,3
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",3,"<10","Pvt Ltd","1",28,1,3.3322045101752,2
0.887,"Male","Has relevent experience","no_enrollment","High School","STEM",3,"50-99","Pvt Ltd","1",26,0,3.25809653802148,2
0.89,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"100-500","Pvt Ltd","2",6,1,1.79175946922805,3
0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM",8,"10000+","Pvt Ltd","never",166,0,5.11198778835654,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"Other","Pvt Ltd","1",170,0,5.13579843705026,3
0.89,"Male","Has relevent experience","no_enrollment","Graduate","STEM",11,"10000+","Pvt Ltd","4",38,0,3.63758615972639,3
0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM",15,"500-999","Pvt Ltd","2",30,0,3.40119738166216,3
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",18,"500-999","Pvt Ltd",">4",58,1,4.06044301054642,3
0.563,"Other","No relevent experience","enrollment","Graduate","STEM",4,"Other","Pvt Ltd","2",148,0,4.99721227376411,2
0.624,"Other","Has relevent experience","no_enrollment","Graduate","STEM",3,"10000+","Pvt Ltd","1",214,0,5.36597601502185,2
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"5000-9999","Pvt Ltd",">4",73,0,4.29045944114839,3
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",4,"Other","Pvt Ltd","1",119,1,4.77912349311153,2
0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"Other","Pvt Ltd",">4",69,1,4.23410650459726,3
0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM",14,"Other","Pvt Ltd","1",10,0,2.30258509299405,3
0.624,"Male","No relevent experience","enrollment","Graduate","STEM",7,"1000-4999","Pvt Ltd","4",84,1,4.43081679884331,3
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",21,"10000+","Other",">4",40,0,3.68887945411394,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",12,"500-999","Pvt Ltd","1",72,0,4.27666611901606,3
0.624,"Male","Has relevent experience","enrollment","High School","STEM",7,"Other","Pvt Ltd","1",62,1,4.12713438504509,3
0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",9,"1000-4999","Pvt Ltd","1",82,0,4.40671924726425,3
0.624,"Male","No relevent experience","enrollment","High School","STEM",9,"Other","Pvt Ltd","never",48,1,3.87120101090789,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",15,"100-500","Pvt Ltd","4",10,0,2.30258509299405,3
0.926,"Other","No relevent experience","enrollment","High School","STEM",10,"10/49","Other","1",74,1,4.30406509320417,3
0.92,"Male","No relevent experience","enrollment","Graduate","STEM",6,"Other","Pvt Ltd","1",90,1,4.49980967033027,3
0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",18,"500-999","Pvt Ltd",">4",15,0,2.70805020110221,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",21,"50-99","Pvt Ltd","2",123,0,4.81218435537242,3
0.624,"Male","Has relevent experience","no_enrollment","Graduate","Other",9,"10000+","Pvt Ltd",">4",132,1,4.88280192258637,3
0.624,"Male","No relevent experience","enrollment","Graduate","STEM",5,"Other","Pvt Ltd","never",6,1,1.79175946922805,3
0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM",10,"10/49","Pvt Ltd",">4",13,0,2.56494935746154,3
0.926,"Male","Has relevent experience","enrollment","Masters","STEM",5,"<10","Other","1",24,0,3.17805383034795,3
0.743,"Male","Has relevent experience","enrollment","High School","STEM",5,"Other","Pvt Ltd","never",32,0,3.46573590279973,3
0.92,"Other","Has relevent experience","no_enrollment","Graduate","STEM",19,"5000-9999","Pvt Ltd",">4",37,0,3.61091791264422,3
0.92,"Male","Has relevent experience","enrollment","Graduate","STEM",11,"Other","Pvt Ltd","1",33,0,3.49650756146648,3
0.776,"Male","Has relevent experience","no_enrollment","High School","STEM",19,"Other","Pvt Ltd","1",72,0,4.27666611901606,3
0.884,"Male","No relevent experience","enrollment","Graduate","Other",2,"Other","Pvt Ltd","1",43,1,3.76120011569356,2
0.624,"Male","Has relevent experience","enrollment","Graduate","STEM",3,"10/49","Pvt Ltd","2",15,0,2.70805020110221,2
0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",5,"Other","Pvt Ltd","3",250,0,5.52146091786225,3
0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other",6,"10/49","Pvt Ltd","1",21,1,3.04452243772342,3
0.767,"Male","No relevent experience","enrollment","Graduate","STEM",3,"Other","Pvt Ltd","1",94,1,4.54329478227,2
0.926,"Male","No relevent experience","no_enrollment","Phd","STEM",21,"Other","Pvt Ltd",">4",24,0,3.17805383034795,3
